address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
"Schönhauser Allee 45",restaurant,92188,52.540808,13.412198,Berlin,Manolo,4adcda7af964a520f44621e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=92188,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92188
"Panoramastr. 1",restaurant,92203,52.520705983505,13.409457206726,Berlin,"Fernsehturm | TV Tower",4adcda7cf964a520504721e3,0,"Scenic Lookout",http://tour-pedia.org/api/getPlaceDetails?id=92203,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92203
"Argentinische Allee 30",restaurant,92379,52.442097492029,13.238527464079,Berlin,"Haus am Waldsee",4adcda81f964a5206d4821e3,0,"Art Museum",http://tour-pedia.org/api/getPlaceDetails?id=92379,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92379
"Stuttgarter Platz 20",restaurant,92408,52.505052344769,13.299777882097,Berlin,"Gasthaus Lentz",4adcda83f964a520c74821e3,0,Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=92408,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92408
"Seelingstraße 36",restaurant,92410,52.515374,13.291168,Berlin,Angkor,4adcda84f964a520cb4821e3,0,"Asian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92410,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92410
92420,"Restaurante Belluno","Kollwitzstraße 66, Berlin, Germany",restaurant,Berlin,52.536149,13.418148,http://tour-pedia.org/api/getPlaceDetails?id=92420,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92420
"Zossener Str. 19",restaurant,92423,52.49061,13.394177,Berlin,Tibet-Haus,4adcda85f964a520ed4821e3,0,"Asian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92423,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92423
"Bellevuestr. 1",restaurant,92447,52.509861291962,13.374037259618,Berlin,Kaisersaal,4adcda87f964a520474921e3,0,Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=92447,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92447
"Behrenstraße 72",restaurant,92449,52.515045647732,13.380467891693,Berlin,"China Club",4adcda87f964a520494921e3,0,"Chinese Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92449,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92449
"Neue Promenade 5",restaurant,92451,52.522920622098,13.401939529091,Berlin,"Weihenstephaner Berlin",4adcda87f964a5204d4921e3,0,"German Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92451,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92451
"Tempelhofer Damm",restaurant,92452,52.482799661023,13.389113381732,Berlin,"La Vie En Rose Revuetheater",4adcda88f964a520504921e3,0,"German Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92452,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92452
"Oudenarder Strasse 16-20",restaurant,92455,52.552625743922,13.360405584668,Berlin,LaLuz,4adcda88f964a520544921e3,0,"German Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=92455,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92455
"Potsdamer Str. 3",restaurant,92457,52.508855657039,13.373708724976,Berlin,FACIL,4adcda88f964a5205b4921e3,0,Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=92457,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92457
92466,"Midtown Grill","Eberstrasse 3, Berlin, Germany",restaurant,Berlin,52.511101,13.376724,http://tour-pedia.org/api/getPlaceDetails?id=92466,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92466
92467,Maroush,"Adalbertstraße 93, Berlin, Germany",restaurant,Berlin,52.500926,13.418886,http://tour-pedia.org/api/getPlaceDetails?id=92467,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92467
92474,Dolores,"Rosa-Luxemburg-Straße 7, Berlin, Germany",restaurant,Berlin,52.523842,13.409347,http://tour-pedia.org/api/getPlaceDetails?id=92474,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92474
"Ernst-Reuter-Pl. 9",restaurant,92596,52.513517819683,13.32160949707,Berlin,"GRAVIS Store",4adcda8ff964a520214b21e3,0,"Electronics Store",http://tour-pedia.org/api/getPlaceDetails?id=92596,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92596
