address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
,accommodation,202640,42.733123779297,10.153551101685,Tuscany,"Hotel Alma",4feb78dee4b00d7f2c656aaa,0,"Roof Deck",http://tour-pedia.org/api/getPlaceDetails?id=202640,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202640
,accommodation,202641,42.786709,10.167119,Tuscany,"Valle Dei Mulini",4e23067745dd950bb0351f55,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202641,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202641
,accommodation,202642,42.744843264189,10.170410536538,Tuscany,"Locanda Dell'Amicizia",4df365a2d4c01ff6b2ec0216,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202642,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202642
,accommodation,202643,42.736532099816,10.172828877467,Tuscany,"da fine",5069e386e4b073ee772f6228,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202643,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202643
,accommodation,202644,42.736534118652,10.172830581665,Tuscany,"stanza 2",506a0ce0e4b0bdd08c0311d0,0,"Boarding House",http://tour-pedia.org/api/getPlaceDetails?id=202644,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202644
,accommodation,202645,42.734576718254,10.171138220407,Tuscany,"bagno della camera 2",506b41afe4b0eb429d31f8e6,0,"Hotel Pool",http://tour-pedia.org/api/getPlaceDetails?id=202645,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202645
,accommodation,202646,42.735495152488,10.175947650013,Tuscany,"Hotel La Stella Seccheto e Diving Service Center",4df1fc9ab0fb807158bbdca1,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202646,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202646
,accommodation,202652,42.80263,10.194449,Tuscany,"Hotel Il Magnifico ****s",4d70b96076f3f04df5b16048,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202652,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202652
"Viale Principe Amedeo 48",accommodation,202653,42.802578,10.194601,Tuscany,"Gabbiano Azzurro Hotel Marciana Marina",4bd77034304fce72f98f33ab,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202653,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202653
"Viale Amedeo, 10",accommodation,202658,42.805645078178,10.198123455048,Tuscany,"Soggiorno Tagliaferro",4c7fe6b46cc2b7132a430d9b,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202658,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202658
,accommodation,202661,42.8063,10.201956,Tuscany,L'arsellina,4e0e56e87d8bb178a8a84bab,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=202661,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202661
"Loc Punta Schippo",accommodation,202662,42.80153260561,10.211651738431,Tuscany,"Residence Intur",4e06daf445ddb2875c475629,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=202662,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202662
,accommodation,202663,42.73602831062,10.206840371209,Tuscany,"Casa Fortuna",5005aa90e4b066521b18ef15,0,"Boarding House",http://tour-pedia.org/api/getPlaceDetails?id=202663,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202663
