address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
"Piazza Colonna",restaurant,593,41.900991392821,12.480844259262,Rome,"Galleria Alberto Sordi",4adcdad7f964a520625721e3,0,Mall,http://tour-pedia.org/api/getPlaceDetails?id=593,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=593
609,"Sant'Eustachio Il Caffè","Piazza di Sant'Eustachio, 82",restaurant,Rome,41.898408040188,12.475833892822,http://tour-pedia.org/api/getPlaceDetails?id=609,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=609
"Largo di Torre Argentina, 11",restaurant,614,41.895998657506,12.476611106613,Rome,"La Feltrinelli Libri e Musica",4b064e94f964a5209fea22e3,0,Bookstore,http://tour-pedia.org/api/getPlaceDetails?id=614,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=614
"Via Cassia 1421",restaurant,616,41.996944728755,12.39454389292,Rome,"Bar Nuovo Stella",4b07e68af964a520e70023e3,0,"Dessert Shop",http://tour-pedia.org/api/getPlaceDetails?id=616,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=616
"Via Fanfulla da Lodi, 68",restaurant,617,41.88916,12.530294,Rome,"Necci dal 1924",4b07f283f964a5206f0123e3,0,"Breakfast Spot",http://tour-pedia.org/api/getPlaceDetails?id=617,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=617
"Via di Pietralata, 159",restaurant,618,41.926239185828,12.539060344875,Rome,"Lanificio 159",4b0d105cf964a5208a4323e3,0,"Music Venue",http://tour-pedia.org/api/getPlaceDetails?id=618,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=618
"Via Ottaviano, 55",restaurant,630,41.907795594192,12.457925,Rome,"Caffè Castroni",4b338864f964a520691a25e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=630,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=630
"Piazzale delle Provincie, 13",restaurant,633,41.90940864501,12.521335857702,Rome,"Bar Stendhal",4b3cd0dff964a520b78725e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=633,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=633
"Corso Sempione, 13",restaurant,635,41.935497086476,12.534320848832,Rome,"L'Angolo Russo",4b411fcaf964a52094c125e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=635,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=635
"Via di S. Dorotea 8",restaurant,636,41.892061087257,12.4683524433,Rome,"Pimm's Good",4b428edcf964a5207dd625e3,0,"Cocktail Bar",http://tour-pedia.org/api/getPlaceDetails?id=636,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=636
"Piazzale Euclide",restaurant,643,41.927438909681,12.484248803615,Rome,"Pizzarito Pastarito",4b45ed0cf964a520661226e3,0,"Pizza Place",http://tour-pedia.org/api/getPlaceDetails?id=643,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=643
"Via dell'Aranciera",restaurant,650,41.913659892041,12.483744,Rome,"Casina del Lago",4b4ee4f2f964a520e6f626e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=650,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=650
"Piazza di Spagna",restaurant,653,41.904796517822,12.483235267439,Rome,McDonald's,4b5082c8f964a5209a2527e3,0,"Fast Food Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=653,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=653
"Via Ostiense 1001",restaurant,657,41.820143605115,12.437008578682,Rome,"Trattoria Albino",4b51afdcf964a520995227e3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=657,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=657
"Piazza Risorgimento 16",restaurant,659,41.906480103184,12.457183205124,Rome,"Ris cafe",4b51e271f964a5209c5927e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=659,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=659
"Via Acquedotto del Peschiera 145",restaurant,661,41.935299,12.422279,Rome,"La Molisanella",4b52fc57f964a520038c27e3,0,"Pizza Place",http://tour-pedia.org/api/getPlaceDetails?id=661,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=661
670,"Da Giggetto","Via del Portico d'Ottavia 21-22",restaurant,Rome,41.892619578997,12.478201318031,http://tour-pedia.org/api/getPlaceDetails?id=670,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=670
"Piazzale Enrico Dunant 18",restaurant,671,41.87245189297,12.458190910892,Rome,"Caffè Romagnani",4b5c971df964a520743829e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=671,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=671
"Largo Dino Frisullo",restaurant,677,41.874694241725,12.472966022692,Rome,"Città Dell'Altra Economia",4b658165f964a520b7f22ae3,0,Market,http://tour-pedia.org/api/getPlaceDetails?id=677,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=677
"Via Madonna del Riposo 50/A",restaurant,678,41.89659,12.432603,Rome,"Che Pizza",4b65828ff964a520daf22ae3,0,"Pizza Place",http://tour-pedia.org/api/getPlaceDetails?id=678,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=678
,restaurant,682,41.81911937871,12.464522866597,Rome,"Shangri La",4b698399f964a52068a52be3,0,"Seafood Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=682,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=682
689,"La Mucca Bischera 2","Via Nomentana, 1040",restaurant,Rome,41.948198676109,12.569506,http://tour-pedia.org/api/getPlaceDetails?id=689,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=689
"Piazzale di Ponte Milvio 21",restaurant,692,41.937596008087,12.465928149504,Rome,"Da Pallotta 1820",4b6fd3a8f964a52095fd2ce3,0,"Pizza Place",http://tour-pedia.org/api/getPlaceDetails?id=692,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=692
"Parco de' Medici 61",restaurant,694,41.81844,12.41495,Rome,"Telecom Italia",4b701623f964a52076062de3,0,Office,http://tour-pedia.org/api/getPlaceDetails?id=694,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=694
"Piazza Zama, 5",restaurant,695,41.875772685461,12.505098288767,Rome,"La Madia",4b707a48f964a520e81c2de3,0,"Pizza Place",http://tour-pedia.org/api/getPlaceDetails?id=695,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=695
"Via Giuseppe Ferrari 23",restaurant,696,41.914282388407,12.464354905659,Rome,"Antica Pasticceria Faggiani",4b711efcf964a5205e3a2de3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=696,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=696
"Via Alessandro Volta, 8",restaurant,708,41.879046,12.478139,Rome,"Volpetti (tavola calda)",4b754b07f964a520d6042ee3,0,Diner,http://tour-pedia.org/api/getPlaceDetails?id=708,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=708
"Via Faleria, 57",restaurant,712,41.882358567633,12.509264945984,Rome,Shooters,4b770179f964a520c3732ee3,0,"Pizza Place",http://tour-pedia.org/api/getPlaceDetails?id=712,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=712
"Via saturnia 18",restaurant,716,41.878795908488,12.505745887756,Rome,"Roberto e Loretta quelli di via Gabi",4b784c1ff964a5203cc32ee3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=716,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=716
"Via del Tempio degli Arvali, 7",restaurant,720,41.834573535573,12.431500924805,Rome,"Bar Miura",4b78fe30f964a5205ae82ee3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=720,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=720
"Via G. Resti 39",restaurant,730,41.832982,12.504905,Rome,"American Bar",4b7a90ecf964a5206c312fe3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=730,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=730
738,"Il Cornettone","Via Oderisi da Gubbio, 215",restaurant,Rome,41.86345815202,12.464500471791,http://tour-pedia.org/api/getPlaceDetails?id=738,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=738
"Piazza Anco Marzio 18",restaurant,741,41.730043067998,12.278228724049,Rome,"Krapfen Paglia",4b801026f964a520d14e30e3,0,"Breakfast Spot",http://tour-pedia.org/api/getPlaceDetails?id=741,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=741
"Via degli Aldobrandini 13/15",restaurant,742,41.731668436643,12.275501113624,Rome,"Frullalà gelateria",4b802e89f964a520fe5930e3,0,"Ice Cream Shop",http://tour-pedia.org/api/getPlaceDetails?id=742,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=742
"Via Carlo Bosio 64",restaurant,743,41.736720617415,12.272577949692,Rome,"Bar Martin",4b802f8cf964a520555a30e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=743,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=743
