address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
JBR,restaurant,114730,25.232535972395,55.301840854257,Dubai,"Bob's Easy Diner",4b1532b4f964a52037a923e3,0,Diner,http://tour-pedia.org/api/getPlaceDetails?id=114730,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114730
"Jumeirah Beach Road, opposite Jumeirah Beach Park",restaurant,114731,25.19814679,55.237946,Dubai,Starbucks,4b161fe2f964a52011b723e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=114731,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114731
"Jumeirah Beach Road - opposite Jumeirah Beach Park",restaurant,114732,25.196747876913,55.237069129944,Dubai,Chili's,4b164b33f964a5200db823e3,0,"American Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114732,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114732
"Jumeirah Beach Road - Palm Strip",restaurant,114735,25.234554,55.265302,Dubai,"Starbucks - Palm Strip",4b1928ddf964a5209dd823e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=114735,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114735
"Ibn Battuta",restaurant,114736,25.041547,55.118299,Dubai,"Geant Supermarket",4b1a2cf8f964a520f7e723e3,0,"Grocery Store",http://tour-pedia.org/api/getPlaceDetails?id=114736,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114736
"World Trade Centre",restaurant,114738,25.222414335079,55.289293968944,Dubai,Options,4b1cc47af964a520900924e3,0,"Indian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114738,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114738
"Al Dhiyafa Road",restaurant,114741,25.237849463268,55.275140404701,Dubai,"Beirut Restaurant & Grill مطعم ومشاوي بيروت",4b1f736cf964a520582624e3,0,"Sandwich Place",http://tour-pedia.org/api/getPlaceDetails?id=114741,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114741
"Ras Al Khor Industrial",restaurant,114742,25.182029659138,55.360021591187,Dubai,"Um Suqaim Traditional Kitchen مطبخ أم سقيم الشعبي",4b1f8101f964a520952624e3,0,"Middle Eastern Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114742,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114742
"ENOC Station, Jebel Ali Gardens",restaurant,114751,25.197214260772,55.246608287948,Dubai,McDonalds,4b232faaf964a520395424e3,0,"Fast Food Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114751,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114751
"Times Square Center",restaurant,114753,25.139457212156,55.219645500183,Dubai,"Noon 'O' Kabab نون و كباب",4b23d5fef964a520d65a24e3,0,"Middle Eastern Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114753,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114753
